file,line,severity,confidence,domain,subdomain,category,check_id,message,evidence
/home/yichen/Desktop/Gemini_Baseline_Code06/F016.c,52,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,contacts[count].phone = strdup(phone);
/home/yichen/Desktop/Gemini_Baseline_Code06/F016.c,70,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"contacts = realloc(contacts, (count + 1) * sizeof(CSVContact));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F016.c,71,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,contacts[count].name = strdup(name);
/home/yichen/Desktop/Gemini_Baseline_Code06/F016.c,72,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,contacts[count].email = strdup(email);
/home/yichen/Desktop/Gemini_Baseline_Code06/F016.c,73,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,contacts[count].phone = strdup(phone);
/home/yichen/Desktop/Gemini_Baseline_Code06/F016.c,87,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"contacts = realloc(contacts, count * sizeof(CSVContact));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F016.c,87,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"contacts = realloc(contacts, count * sizeof(CSVContact));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F016.c,42,medium,review,auxiliary,auxiliary_file_resource,file,external_path_fopen,fopen receives an externally controlled path; review intended file access policy,"FILE *fp = fopen(argv[1], ""r"");"
/home/yichen/Desktop/Gemini_Baseline_Code06/F017.c,51,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"config = realloc(config, (count + 1) * sizeof(ConfigPair));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F017.c,52,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,config[count].key = strdup(key);
/home/yichen/Desktop/Gemini_Baseline_Code06/F017.c,53,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,config[count].value = strdup(value);
/home/yichen/Desktop/Gemini_Baseline_Code06/F017.c,79,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,config[i].value = strdup(value);
/home/yichen/Desktop/Gemini_Baseline_Code06/F017.c,85,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"config = realloc(config, (count + 1) * sizeof(ConfigPair));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F017.c,86,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,config[count].key = strdup(key);
/home/yichen/Desktop/Gemini_Baseline_Code06/F017.c,87,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,config[count].value = strdup(value);
/home/yichen/Desktop/Gemini_Baseline_Code06/F017.c,101,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"config = realloc(config, count * sizeof(ConfigPair));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F017.c,101,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"config = realloc(config, count * sizeof(ConfigPair));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F017.c,41,medium,review,auxiliary,auxiliary_file_resource,file,external_path_fopen,fopen receives an externally controlled path; review intended file access policy,"FILE *fp = fopen(argv[1], ""r"");"
/home/yichen/Desktop/Gemini_Baseline_Code06/F018.c,122,low,review,memory,memory_copy,memory,dangerous_function:memcpy,memcpy requires a destination bound that is not proven here,"memcpy(temp, list, count * sizeof(WordFreq));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F018.c,62,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"list = realloc(list, (count + 1) * sizeof(WordFreq));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F018.c,63,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,list[count].word = strdup(line);
/home/yichen/Desktop/Gemini_Baseline_Code06/F018.c,91,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"list = realloc(list, (count + 1) * sizeof(WordFreq));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F018.c,92,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,list[count].word = strdup(text);
/home/yichen/Desktop/Gemini_Baseline_Code06/F018.c,105,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"list = realloc(list, count * sizeof(WordFreq));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F018.c,105,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"list = realloc(list, count * sizeof(WordFreq));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F018.c,121,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,WordFreq *temp = malloc(count * sizeof(WordFreq));
/home/yichen/Desktop/Gemini_Baseline_Code06/F018.c,47,medium,review,auxiliary,auxiliary_file_resource,file,external_path_fopen,fopen receives an externally controlled path; review intended file access policy,"FILE *fp = fopen(argv[1], ""r"");"
/home/yichen/Desktop/Gemini_Baseline_Code06/F019.c,47,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"journal = realloc(journal, (count + 1) * sizeof(Transaction));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F019.c,48,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,journal[count].account = strdup(acc);
/home/yichen/Desktop/Gemini_Baseline_Code06/F019.c,50,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,journal[count].memo = strdup(mem);
/home/yichen/Desktop/Gemini_Baseline_Code06/F019.c,67,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"journal = realloc(journal, (count + 1) * sizeof(Transaction));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F019.c,68,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,journal[count].account = strdup(acc);
/home/yichen/Desktop/Gemini_Baseline_Code06/F019.c,70,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,journal[count].memo = strdup(mem);
/home/yichen/Desktop/Gemini_Baseline_Code06/F019.c,77,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"journal = realloc(journal, (count + 1) * sizeof(Transaction));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F019.c,78,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,journal[count].account = strdup(acc);
/home/yichen/Desktop/Gemini_Baseline_Code06/F019.c,80,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,"journal[count].memo = strdup(""REVERSAL"");"
/home/yichen/Desktop/Gemini_Baseline_Code06/F019.c,42,medium,review,auxiliary,auxiliary_file_resource,file,external_path_fopen,fopen receives an externally controlled path; review intended file access policy,"FILE *fp = fopen(argv[1], ""r"");"
/home/yichen/Desktop/Gemini_Baseline_Code06/F020.c,49,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"catalog = realloc(catalog, (count + 1) * sizeof(CatalogRecord));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F020.c,50,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,catalog[count].title = strdup(line);
/home/yichen/Desktop/Gemini_Baseline_Code06/F020.c,59,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"catalog[count].body_lines = realloc(catalog[count].body_lines, (catalog[count].body_count + 1) * sizeof(char *));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F020.c,100,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"catalog = realloc(catalog, count * sizeof(CatalogRecord));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F020.c,100,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"catalog = realloc(catalog, count * sizeof(CatalogRecord));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F020.c,106,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"catalog = realloc(catalog, (count + 1) * sizeof(CatalogRecord));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F020.c,107,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,catalog[count].title = strdup(title);
/home/yichen/Desktop/Gemini_Baseline_Code06/F020.c,116,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"catalog[count].body_lines = realloc(catalog[count].body_lines, (catalog[count].body_count + 1) * sizeof(char *));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F020.c,42,medium,review,auxiliary,auxiliary_file_resource,file,external_path_fopen,fopen receives an externally controlled path; review intended file access policy,"FILE *fp = fopen(argv[1], ""r"");"
/home/yichen/Desktop/Gemini_Baseline_Code06/F021.c,55,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"recipes = realloc(recipes, (count + 1) * sizeof(Recipe));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F021.c,56,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,recipes[count].name = strdup(name);
/home/yichen/Desktop/Gemini_Baseline_Code06/F021.c,70,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"recipes[i].ings = realloc(recipes[i].ings, (recipes[i].ing_count + 1) * sizeof(Ingredient));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F021.c,71,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,recipes[i].ings[recipes[i].ing_count].ingredient = strdup(ing);
/home/yichen/Desktop/Gemini_Baseline_Code06/F021.c,72,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,recipes[i].ings[recipes[i].ing_count].note = strdup(p);
/home/yichen/Desktop/Gemini_Baseline_Code06/F021.c,91,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"recipes[i].ings = realloc(recipes[i].ings, recipes[i].ing_count * sizeof(Ingredient));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F021.c,91,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"recipes[i].ings = realloc(recipes[i].ings, recipes[i].ing_count * sizeof(Ingredient));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F021.c,113,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"recipes = realloc(recipes, count * sizeof(Recipe));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F021.c,113,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"recipes = realloc(recipes, count * sizeof(Recipe));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F022.c,56,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"projects = realloc(projects, (count + 1) * sizeof(Project));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F022.c,57,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,projects[count].name = strdup(name);
/home/yichen/Desktop/Gemini_Baseline_Code06/F022.c,71,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"projects[i].tasks = realloc(projects[i].tasks, (projects[i].task_count + 1) * sizeof(Task));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F022.c,72,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,projects[i].tasks[projects[i].task_count].title = strdup(title);
/home/yichen/Desktop/Gemini_Baseline_Code06/F022.c,73,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,projects[i].tasks[projects[i].task_count].note = strdup(p);
/home/yichen/Desktop/Gemini_Baseline_Code06/F022.c,96,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"projects[t_idx].tasks = realloc(projects[t_idx].tasks, (projects[t_idx].task_count + 1) * sizeof(Task));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F022.c,103,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"projects[f_idx].tasks = realloc(projects[f_idx].tasks, projects[f_idx].task_count * sizeof(Task));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F022.c,103,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"projects[f_idx].tasks = realloc(projects[f_idx].tasks, projects[f_idx].task_count * sizeof(Task));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F022.c,136,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"projects = realloc(projects, count * sizeof(Project));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F022.c,136,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"projects = realloc(projects, count * sizeof(Project));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F023.c,58,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"mailbox = realloc(mailbox, (count + 1) * sizeof(Message));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F023.c,59,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,mailbox[count].sender = strdup(snd);
/home/yichen/Desktop/Gemini_Baseline_Code06/F023.c,60,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,mailbox[count].subject = strdup(subj);
/home/yichen/Desktop/Gemini_Baseline_Code06/F023.c,61,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,mailbox[count].body = strdup(p);
/home/yichen/Desktop/Gemini_Baseline_Code06/F023.c,71,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"mailbox[i].tags = realloc(mailbox[i].tags, (mailbox[i].tag_count + 1) * sizeof(char *));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F023.c,90,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"mailbox[i].tags = realloc(mailbox[i].tags, mailbox[i].tag_count * sizeof(char *));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F023.c,90,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"mailbox[i].tags = realloc(mailbox[i].tags, mailbox[i].tag_count * sizeof(char *));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F023.c,113,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"mailbox = realloc(mailbox, count * sizeof(Message));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F023.c,113,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"mailbox = realloc(mailbox, count * sizeof(Message));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F024.c,53,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"library = realloc(library, (count + 1) * sizeof(Book));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F024.c,54,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,library[count].title = strdup(title);
/home/yichen/Desktop/Gemini_Baseline_Code06/F024.c,65,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"library[i].authors = realloc(library[i].authors, (library[i].author_count + 1) * sizeof(char *));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F024.c,84,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"library[i].authors = realloc(library[i].authors, library[i].author_count * sizeof(char *));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F024.c,84,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"library[i].authors = realloc(library[i].authors, library[i].author_count * sizeof(char *));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F024.c,105,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"library = realloc(library, count * sizeof(Book));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F024.c,105,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"library = realloc(library, count * sizeof(Book));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F025.c,55,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"classes = realloc(classes, (count + 1) * sizeof(Classroom));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F025.c,56,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,classes[count].name = strdup(name);
/home/yichen/Desktop/Gemini_Baseline_Code06/F025.c,70,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"classes[i].students = realloc(classes[i].students, (classes[i].student_count + 1) * sizeof(RosterStudent));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F025.c,71,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,classes[i].students[classes[i].student_count].student = strdup(stud);
/home/yichen/Desktop/Gemini_Baseline_Code06/F025.c,72,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,classes[i].students[classes[i].student_count].note = strdup(p);
/home/yichen/Desktop/Gemini_Baseline_Code06/F025.c,94,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"classes[t_idx].students = realloc(classes[t_idx].students, (classes[t_idx].student_count + 1) * sizeof(RosterStudent));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F025.c,101,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"classes[f_idx].students = realloc(classes[f_idx].students, classes[f_idx].student_count * sizeof(RosterStudent));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F025.c,101,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"classes[f_idx].students = realloc(classes[f_idx].students, classes[f_idx].student_count * sizeof(RosterStudent));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F025.c,118,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"classes[i].students = realloc(classes[i].students, classes[i].student_count * sizeof(RosterStudent));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F025.c,118,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"classes[i].students = realloc(classes[i].students, classes[i].student_count * sizeof(RosterStudent));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F025.c,140,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"classes = realloc(classes, count * sizeof(Classroom));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F025.c,140,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"classes = realloc(classes, count * sizeof(Classroom));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F026.c,53,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"notes = realloc(notes, (count + 1) * sizeof(FilteredNote));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F026.c,54,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,notes[count].category = strdup(cat);
/home/yichen/Desktop/Gemini_Baseline_Code06/F026.c,55,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,notes[count].text = strdup(p);
/home/yichen/Desktop/Gemini_Baseline_Code06/F026.c,73,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"notes = realloc(notes, count * sizeof(FilteredNote));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F026.c,73,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"notes = realloc(notes, count * sizeof(FilteredNote));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F026.c,89,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"notes = realloc(notes, count * sizeof(FilteredNote));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F026.c,89,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"notes = realloc(notes, count * sizeof(FilteredNote));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F027.c,95,low,review,auxiliary,auxiliary_integer,integer,dangerous_function:atoi,atoi has no reliable error reporting for invalid numeric input,int n = atoi(line + 4);
/home/yichen/Desktop/Gemini_Baseline_Code06/F027.c,98,low,review,memory,memory_copy,memory,dangerous_function:memcpy,memcpy requires a destination bound that is not proven here,"memcpy(temp, reminders, count * sizeof(Reminder));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F027.c,63,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"reminders = realloc(reminders, (count + 1) * sizeof(Reminder));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F027.c,65,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,reminders[count].title = strdup(title);
/home/yichen/Desktop/Gemini_Baseline_Code06/F027.c,66,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,reminders[count].note = strdup(p);
/home/yichen/Desktop/Gemini_Baseline_Code06/F027.c,90,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"reminders = realloc(reminders, count * sizeof(Reminder));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F027.c,90,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"reminders = realloc(reminders, count * sizeof(Reminder));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F027.c,97,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Reminder *temp = malloc(count * sizeof(Reminder));
/home/yichen/Desktop/Gemini_Baseline_Code06/F028.c,95,low,review,auxiliary,auxiliary_integer,integer,dangerous_function:atoi,atoi has no reliable error reporting for invalid numeric input,int idx = atoi(line + 7);
/home/yichen/Desktop/Gemini_Baseline_Code06/F028.c,53,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"route = realloc(route, (count + 1) * sizeof(RouteStop));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F028.c,54,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,route[count].stop = strdup(name);
/home/yichen/Desktop/Gemini_Baseline_Code06/F028.c,55,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,route[count].note = strdup(p);
/home/yichen/Desktop/Gemini_Baseline_Code06/F028.c,68,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"route = realloc(route, (count + 1) * sizeof(RouteStop));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F028.c,72,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,route[idx].stop = strdup(name);
/home/yichen/Desktop/Gemini_Baseline_Code06/F028.c,73,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,route[idx].note = strdup(p);
/home/yichen/Desktop/Gemini_Baseline_Code06/F028.c,103,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"route = realloc(route, count * sizeof(RouteStop));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F028.c,103,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"route = realloc(route, count * sizeof(RouteStop));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F029.c,50,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"records = realloc(records, (count + 1) * sizeof(CleanerRecord));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F029.c,51,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,records[count].key = strdup(k);
/home/yichen/Desktop/Gemini_Baseline_Code06/F029.c,52,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,records[count].value = strdup(v);
/home/yichen/Desktop/Gemini_Baseline_Code06/F029.c,76,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"records = realloc(records, count * sizeof(CleanerRecord));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F029.c,76,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"records = realloc(records, count * sizeof(CleanerRecord));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F029.c,92,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"records = realloc(records, count * sizeof(CleanerRecord));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F029.c,92,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"records = realloc(records, count * sizeof(CleanerRecord));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F030.c,50,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"rules = realloc(rules, (count + 1) * sizeof(RenameRule));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F030.c,51,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,rules[count].old_val = strdup(o);
/home/yichen/Desktop/Gemini_Baseline_Code06/F030.c,52,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,rules[count].new_val = strdup(n);
/home/yichen/Desktop/Gemini_Baseline_Code06/F030.c,78,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"rules = realloc(rules, count * sizeof(RenameRule));"
/home/yichen/Desktop/Gemini_Baseline_Code06/F030.c,78,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"rules = realloc(rules, count * sizeof(RenameRule));"
