file,line,severity,confidence,domain,subdomain,category,check_id,message,evidence
/home/yichen/Desktop/Gemini_Baseline_Code04/F017.c,19,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"buf = realloc(buf, cap);"
/home/yichen/Desktop/Gemini_Baseline_Code04/F017.c,47,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"arr = realloc(arr, (count + 1) * sizeof(ConfigPair));"
/home/yichen/Desktop/Gemini_Baseline_Code04/F017.c,48,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,arr[count].key = strdup(line);
/home/yichen/Desktop/Gemini_Baseline_Code04/F017.c,49,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,arr[count].value = strdup(eq + 1);
/home/yichen/Desktop/Gemini_Baseline_Code04/F017.c,74,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,arr[i].value = strdup(val);
/home/yichen/Desktop/Gemini_Baseline_Code04/F017.c,80,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"arr = realloc(arr, (count + 1) * sizeof(ConfigPair));"
/home/yichen/Desktop/Gemini_Baseline_Code04/F017.c,81,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,arr[count].key = strdup(key);
/home/yichen/Desktop/Gemini_Baseline_Code04/F017.c,82,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,arr[count].value = strdup(val);
/home/yichen/Desktop/Gemini_Baseline_Code04/F017.c,37,medium,review,auxiliary,auxiliary_file_resource,file,external_path_fopen,fopen receives an externally controlled path; review intended file access policy,"FILE *f = fopen(argv[1], ""r"");"
/home/yichen/Desktop/Gemini_Baseline_Code04/F018.c,121,low,review,memory,memory_copy,memory,dangerous_function:memcpy,memcpy requires a destination bound that is not proven here,"memcpy(temp, arr, count * sizeof(WordFreq));"
/home/yichen/Desktop/Gemini_Baseline_Code04/F018.c,14,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,char *buf = malloc(cap);
/home/yichen/Desktop/Gemini_Baseline_Code04/F018.c,19,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"buf = realloc(buf, cap);"
/home/yichen/Desktop/Gemini_Baseline_Code04/F018.c,63,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"arr = realloc(arr, (count + 1) * sizeof(WordFreq));"
/home/yichen/Desktop/Gemini_Baseline_Code04/F018.c,64,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,arr[count].word = strdup(line);
/home/yichen/Desktop/Gemini_Baseline_Code04/F018.c,92,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"arr = realloc(arr, (count + 1) * sizeof(WordFreq));"
/home/yichen/Desktop/Gemini_Baseline_Code04/F018.c,93,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,arr[count].word = strdup(text);
/home/yichen/Desktop/Gemini_Baseline_Code04/F018.c,120,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,WordFreq *temp = malloc(count * sizeof(WordFreq));
/home/yichen/Desktop/Gemini_Baseline_Code04/F018.c,48,medium,review,auxiliary,auxiliary_file_resource,file,external_path_fopen,fopen receives an externally controlled path; review intended file access policy,"FILE *f = fopen(argv[1], ""r"");"
/home/yichen/Desktop/Gemini_Baseline_Code04/F019.c,15,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,char *buf = malloc(cap);
/home/yichen/Desktop/Gemini_Baseline_Code04/F019.c,20,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"buf = realloc(buf, cap);"
/home/yichen/Desktop/Gemini_Baseline_Code04/F019.c,73,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"arr = realloc(arr, (count + 1) * sizeof(AccountInfo));"
/home/yichen/Desktop/Gemini_Baseline_Code04/F019.c,74,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,arr[count].account = strdup(acc);
/home/yichen/Desktop/Gemini_Baseline_Code04/F019.c,112,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"arr = realloc(arr, (count + 1) * sizeof(AccountInfo));"
/home/yichen/Desktop/Gemini_Baseline_Code04/F019.c,113,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,arr[count].account = strdup(acc);
/home/yichen/Desktop/Gemini_Baseline_Code04/F019.c,139,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"arr = realloc(arr, (count + 1) * sizeof(AccountInfo));"
/home/yichen/Desktop/Gemini_Baseline_Code04/F019.c,140,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,arr[count].account = strdup(acc);
/home/yichen/Desktop/Gemini_Baseline_Code04/F019.c,57,medium,review,auxiliary,auxiliary_file_resource,file,external_path_fopen,fopen receives an externally controlled path; review intended file access policy,"FILE *f = fopen(argv[1], ""r"");"
/home/yichen/Desktop/Gemini_Baseline_Code04/F020.c,19,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,char *buf = malloc(cap);
/home/yichen/Desktop/Gemini_Baseline_Code04/F020.c,24,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"buf = realloc(buf, cap);"
/home/yichen/Desktop/Gemini_Baseline_Code04/F020.c,53,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"arr = realloc(arr, (count + 1) * sizeof(CatalogRecord));"
/home/yichen/Desktop/Gemini_Baseline_Code04/F020.c,65,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"arr[count].body = realloc(arr[count].body, (bc + 1) * sizeof(BodyLine));"
/home/yichen/Desktop/Gemini_Baseline_Code04/F020.c,109,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"arr = realloc(arr, (count + 1) * sizeof(CatalogRecord));"
/home/yichen/Desktop/Gemini_Baseline_Code04/F020.c,110,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,arr[count].title = strdup(title);
/home/yichen/Desktop/Gemini_Baseline_Code04/F020.c,121,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"arr[count].body = realloc(arr[count].body, (bc + 1) * sizeof(BodyLine));"
/home/yichen/Desktop/Gemini_Baseline_Code04/F020.c,42,medium,review,auxiliary,auxiliary_file_resource,file,external_path_fopen,fopen receives an externally controlled path; review intended file access policy,"FILE *f = fopen(argv[1], ""r"");"
/home/yichen/Desktop/Gemini_Baseline_Code04/F021.c,20,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,char *buf = malloc(cap);
/home/yichen/Desktop/Gemini_Baseline_Code04/F021.c,25,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"buf = realloc(buf, cap);"
/home/yichen/Desktop/Gemini_Baseline_Code04/F021.c,49,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"arr = realloc(arr, (count + 1) * sizeof(Recipe));"
/home/yichen/Desktop/Gemini_Baseline_Code04/F021.c,50,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,arr[count].name = strdup(name);
/home/yichen/Desktop/Gemini_Baseline_Code04/F021.c,69,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"arr[i].ingredients = realloc(arr[i].ingredients, (ic + 1) * sizeof(Ingredient));"
/home/yichen/Desktop/Gemini_Baseline_Code04/F021.c,70,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,arr[i].ingredients[ic].ingredient = strdup(ing);
/home/yichen/Desktop/Gemini_Baseline_Code04/F021.c,71,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,arr[i].ingredients[ic].note = strdup(note);
/home/yichen/Desktop/Gemini_Baseline_Code04/F022.c,21,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,char *buf = malloc(cap);
/home/yichen/Desktop/Gemini_Baseline_Code04/F022.c,26,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"buf = realloc(buf, cap);"
/home/yichen/Desktop/Gemini_Baseline_Code04/F022.c,50,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"arr = realloc(arr, (count + 1) * sizeof(Project));"
/home/yichen/Desktop/Gemini_Baseline_Code04/F022.c,51,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,arr[count].name = strdup(name);
/home/yichen/Desktop/Gemini_Baseline_Code04/F022.c,70,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"arr[i].tasks = realloc(arr[i].tasks, (tc + 1) * sizeof(Task));"
/home/yichen/Desktop/Gemini_Baseline_Code04/F022.c,71,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,arr[i].tasks[tc].title = strdup(title);
/home/yichen/Desktop/Gemini_Baseline_Code04/F022.c,72,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,arr[i].tasks[tc].note = strdup(note);
/home/yichen/Desktop/Gemini_Baseline_Code04/F022.c,101,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"arr[idxTo].tasks = realloc(arr[idxTo].tasks, (tc + 1) * sizeof(Task));"
/home/yichen/Desktop/Gemini_Baseline_Code04/F023.c,17,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,char *buf = malloc(cap);
/home/yichen/Desktop/Gemini_Baseline_Code04/F023.c,22,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"buf = realloc(buf, cap);"
/home/yichen/Desktop/Gemini_Baseline_Code04/F023.c,56,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"arr = realloc(arr, (count + 1) * sizeof(Message));"
/home/yichen/Desktop/Gemini_Baseline_Code04/F023.c,57,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,arr[count].sender = strdup(sender);
/home/yichen/Desktop/Gemini_Baseline_Code04/F023.c,58,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,arr[count].subject = strdup(subject);
/home/yichen/Desktop/Gemini_Baseline_Code04/F023.c,59,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,arr[count].body = strdup(body);
/home/yichen/Desktop/Gemini_Baseline_Code04/F023.c,75,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"arr[i].tags = realloc(arr[i].tags, (tc + 1) * sizeof(char *));"
/home/yichen/Desktop/Gemini_Baseline_Code04/F023.c,76,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,arr[i].tags[tc] = strdup(tag);
/home/yichen/Desktop/Gemini_Baseline_Code04/F024.c,16,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,char *buf = malloc(cap);
/home/yichen/Desktop/Gemini_Baseline_Code04/F024.c,21,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"buf = realloc(buf, cap);"
/home/yichen/Desktop/Gemini_Baseline_Code04/F024.c,50,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"arr = realloc(arr, (count + 1) * sizeof(Book));"
/home/yichen/Desktop/Gemini_Baseline_Code04/F024.c,51,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,arr[count].title = strdup(title);
/home/yichen/Desktop/Gemini_Baseline_Code04/F024.c,52,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,arr[count].year = strdup(year);
/home/yichen/Desktop/Gemini_Baseline_Code04/F024.c,67,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"arr[i].authors = realloc(arr[i].authors, (ac + 1) * sizeof(char *));"
/home/yichen/Desktop/Gemini_Baseline_Code04/F024.c,68,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,arr[i].authors[ac] = strdup(name);
/home/yichen/Desktop/Gemini_Baseline_Code04/F025.c,20,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,char *buf = malloc(cap);
/home/yichen/Desktop/Gemini_Baseline_Code04/F025.c,25,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"buf = realloc(buf, cap);"
/home/yichen/Desktop/Gemini_Baseline_Code04/F025.c,49,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"arr = realloc(arr, (count + 1) * sizeof(Class));"
/home/yichen/Desktop/Gemini_Baseline_Code04/F025.c,50,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,arr[count].name = strdup(name);
/home/yichen/Desktop/Gemini_Baseline_Code04/F025.c,69,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"arr[i].students = realloc(arr[i].students, (sc + 1) * sizeof(Student));"
/home/yichen/Desktop/Gemini_Baseline_Code04/F025.c,70,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,arr[i].students[sc].name = strdup(stud);
/home/yichen/Desktop/Gemini_Baseline_Code04/F025.c,71,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,arr[i].students[sc].note = strdup(note);
/home/yichen/Desktop/Gemini_Baseline_Code04/F025.c,99,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"arr[idxTo].students = realloc(arr[idxTo].students, (sc + 1) * sizeof(Student));"
/home/yichen/Desktop/Gemini_Baseline_Code04/F026.c,14,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,char *buf = malloc(cap);
/home/yichen/Desktop/Gemini_Baseline_Code04/F026.c,19,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"buf = realloc(buf, cap);"
/home/yichen/Desktop/Gemini_Baseline_Code04/F026.c,48,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"arr = realloc(arr, (count + 1) * sizeof(Note));"
/home/yichen/Desktop/Gemini_Baseline_Code04/F026.c,49,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,arr[count].category = strdup(cat);
/home/yichen/Desktop/Gemini_Baseline_Code04/F026.c,50,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,arr[count].text = strdup(text);
/home/yichen/Desktop/Gemini_Baseline_Code04/F027.c,61,low,review,auxiliary,auxiliary_integer,integer,dangerous_function:atoi,atoi has no reliable error reporting for invalid numeric input,arr[count].priority = atoi(pri_s);
/home/yichen/Desktop/Gemini_Baseline_Code04/F027.c,73,low,review,auxiliary,auxiliary_integer,integer,dangerous_function:atoi,atoi has no reliable error reporting for invalid numeric input,int delta = atoi(p + 1);
/home/yichen/Desktop/Gemini_Baseline_Code04/F027.c,95,low,review,auxiliary,auxiliary_integer,integer,dangerous_function:atoi,atoi has no reliable error reporting for invalid numeric input,int n = atoi(line + 4);
/home/yichen/Desktop/Gemini_Baseline_Code04/F027.c,15,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,char *buf = malloc(cap);
/home/yichen/Desktop/Gemini_Baseline_Code04/F027.c,20,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"buf = realloc(buf, cap);"
/home/yichen/Desktop/Gemini_Baseline_Code04/F027.c,60,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"arr = realloc(arr, (count + 1) * sizeof(Reminder));"
/home/yichen/Desktop/Gemini_Baseline_Code04/F027.c,62,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,arr[count].title = strdup(title);
/home/yichen/Desktop/Gemini_Baseline_Code04/F027.c,63,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,arr[count].note = strdup(note);
/home/yichen/Desktop/Gemini_Baseline_Code04/F027.c,97,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Reminder **temp = malloc(count * sizeof(Reminder *));
/home/yichen/Desktop/Gemini_Baseline_Code04/F028.c,65,low,review,auxiliary,auxiliary_integer,integer,dangerous_function:atoi,atoi has no reliable error reporting for invalid numeric input,int idx = atoi(idx_s);
/home/yichen/Desktop/Gemini_Baseline_Code04/F028.c,84,low,review,auxiliary,auxiliary_integer,integer,dangerous_function:atoi,atoi has no reliable error reporting for invalid numeric input,int fromIdx = atoi(from_s);
/home/yichen/Desktop/Gemini_Baseline_Code04/F028.c,85,low,review,auxiliary,auxiliary_integer,integer,dangerous_function:atoi,atoi has no reliable error reporting for invalid numeric input,int toIdx = atoi(to_s);
/home/yichen/Desktop/Gemini_Baseline_Code04/F028.c,101,low,review,auxiliary,auxiliary_integer,integer,dangerous_function:atoi,atoi has no reliable error reporting for invalid numeric input,int idx = atoi(line + 7);
/home/yichen/Desktop/Gemini_Baseline_Code04/F028.c,14,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,char *buf = malloc(cap);
/home/yichen/Desktop/Gemini_Baseline_Code04/F028.c,19,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"buf = realloc(buf, cap);"
/home/yichen/Desktop/Gemini_Baseline_Code04/F028.c,48,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"arr = realloc(arr, (count + 1) * sizeof(Stop));"
/home/yichen/Desktop/Gemini_Baseline_Code04/F028.c,49,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,arr[count].stop = strdup(stop);
/home/yichen/Desktop/Gemini_Baseline_Code04/F028.c,50,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,arr[count].note = strdup(note);
/home/yichen/Desktop/Gemini_Baseline_Code04/F028.c,67,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"arr = realloc(arr, (count + 1) * sizeof(Stop));"
/home/yichen/Desktop/Gemini_Baseline_Code04/F028.c,71,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,arr[idx].stop = strdup(stop);
/home/yichen/Desktop/Gemini_Baseline_Code04/F028.c,72,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,arr[idx].note = strdup(note);
/home/yichen/Desktop/Gemini_Baseline_Code04/F029.c,14,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,char *buf = malloc(cap);
/home/yichen/Desktop/Gemini_Baseline_Code04/F029.c,19,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"buf = realloc(buf, cap);"
/home/yichen/Desktop/Gemini_Baseline_Code04/F029.c,48,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"arr = realloc(arr, (count + 1) * sizeof(Record));"
/home/yichen/Desktop/Gemini_Baseline_Code04/F029.c,49,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,arr[count].key = strdup(key);
/home/yichen/Desktop/Gemini_Baseline_Code04/F029.c,50,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,arr[count].value = strdup(val);
/home/yichen/Desktop/Gemini_Baseline_Code04/F030.c,46,medium,review,memory,memory_string,dangerous_function,dangerous_function:strcpy,strcpy is used without a proven safe source/destination bound,"strcpy(&result[i], new_s);"
/home/yichen/Desktop/Gemini_Baseline_Code04/F030.c,113,low,review,auxiliary,auxiliary_integer,integer,dangerous_function:atoi,atoi has no reliable error reporting for invalid numeric input,int idx1 = atoi(i_s);
/home/yichen/Desktop/Gemini_Baseline_Code04/F030.c,114,low,review,auxiliary,auxiliary_integer,integer,dangerous_function:atoi,atoi has no reliable error reporting for invalid numeric input,int idx2 = atoi(p + 1);
/home/yichen/Desktop/Gemini_Baseline_Code04/F030.c,14,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,char *buf = malloc(cap);
/home/yichen/Desktop/Gemini_Baseline_Code04/F030.c,19,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"buf = realloc(buf, cap);"
/home/yichen/Desktop/Gemini_Baseline_Code04/F030.c,74,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"arr = realloc(arr, (count + 1) * sizeof(RenameRule));"
/home/yichen/Desktop/Gemini_Baseline_Code04/F030.c,75,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,arr[count].old_val = strdup(old);
/home/yichen/Desktop/Gemini_Baseline_Code04/F030.c,76,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,arr[count].new_val = strdup(new_val);
/home/yichen/Desktop/Gemini_Baseline_Code04/F031.c,42,low,review,auxiliary,auxiliary_integer,integer,dangerous_function:atoi,atoi has no reliable error reporting for invalid numeric input,int n = atoi(line + 6);
/home/yichen/Desktop/Gemini_Baseline_Code04/F031.c,14,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,char *buf = malloc(cap);
/home/yichen/Desktop/Gemini_Baseline_Code04/F031.c,19,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"buf = realloc(buf, cap);"
/home/yichen/Desktop/Gemini_Baseline_Code04/F031.c,43,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Record *batch_items = malloc(n * sizeof(Record));
/home/yichen/Desktop/Gemini_Baseline_Code04/F031.c,55,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,batch_items[i].name = strdup(bline);
/home/yichen/Desktop/Gemini_Baseline_Code04/F031.c,56,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,batch_items[i].note = strdup(p + 1);
/home/yichen/Desktop/Gemini_Baseline_Code04/F031.c,63,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"arr = realloc(arr, (count + n) * sizeof(Record));"
/home/yichen/Desktop/Gemini_Baseline_Code04/F032.c,14,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,char *buf = malloc(cap);
/home/yichen/Desktop/Gemini_Baseline_Code04/F032.c,19,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"buf = realloc(buf, cap);"
/home/yichen/Desktop/Gemini_Baseline_Code04/F032.c,55,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,committed[i].value = strdup(val);
/home/yichen/Desktop/Gemini_Baseline_Code04/F032.c,61,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"committed = realloc(committed, (c_count + 1) * sizeof(Setting));"
/home/yichen/Desktop/Gemini_Baseline_Code04/F032.c,62,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,committed[c_count].key = strdup(key);
/home/yichen/Desktop/Gemini_Baseline_Code04/F032.c,63,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,committed[c_count].value = strdup(val);
/home/yichen/Desktop/Gemini_Baseline_Code04/F032.c,88,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,staged[i].value = strdup(val);
/home/yichen/Desktop/Gemini_Baseline_Code04/F032.c,94,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"staged = realloc(staged, (s_count + 1) * sizeof(Setting));"
/home/yichen/Desktop/Gemini_Baseline_Code04/F032.c,95,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,staged[s_count].key = strdup(key);
/home/yichen/Desktop/Gemini_Baseline_Code04/F032.c,96,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,staged[s_count].value = strdup(val);
/home/yichen/Desktop/Gemini_Baseline_Code04/F032.c,108,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,committed[j].value = strdup(staged[i].value);
/home/yichen/Desktop/Gemini_Baseline_Code04/F032.c,114,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"committed = realloc(committed, (c_count + 1) * sizeof(Setting));"
/home/yichen/Desktop/Gemini_Baseline_Code04/F032.c,115,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,committed[c_count].key = strdup(staged[i].key);
/home/yichen/Desktop/Gemini_Baseline_Code04/F032.c,116,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,committed[c_count].value = strdup(staged[i].value);
/home/yichen/Desktop/Gemini_Baseline_Code04/F033.c,16,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,char *buf = malloc(cap);
/home/yichen/Desktop/Gemini_Baseline_Code04/F033.c,21,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"buf = realloc(buf, cap);"
/home/yichen/Desktop/Gemini_Baseline_Code04/F033.c,60,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"arr = realloc(arr, (count + 1) * sizeof(Employee));"
